Trade Date,Account,Market Sentiment,Daily_PnL,Total_Trades,Average_Trade_Size,Winning_Trades,Long_Trades,Short_Trades,Win Rate (%),Long/Short Ratio,Cluster
2024-12-08,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,227.072158,69,423.3769565217391,25,0,59,36.231884057971016,0.0,1
2024-12-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,0.0,7,8570.51857142857,0,0,7,0.0,0.0,1
2024-12-08,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Extreme Greed,-21.54374,5,984.758,0,4,0,0.0,,1
2024-12-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,0.0,145,3572.0706206896552,0,0,145,0.0,0.0,1
2024-12-08,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Extreme Greed,15206.395076,92,3401.4840217391306,84,0,7,91.30434782608695,0.0,0
2024-12-09,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Extreme Greed,0.0,46,1131.888695652174,0,0,0,0.0,,1
2024-12-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,768.430838,213,88.1318309859155,126,0,149,59.154929577464785,0.0,0
2024-12-09,0x39cef799f8b69da1995852eea189df24eb5cae3c,Extreme Greed,483.662076,8,603.1,8,0,8,100.0,0.0,0
2024-12-09,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,311.290605,55,399.53854545454544,19,0,45,34.54545454545455,0.0,1
2024-12-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,2350.499742,17,21156.991764705883,7,8,9,41.17647058823529,0.8888888888888888,1
2024-12-09,0x513b8629fe877bb581bf244e326a047b249c4ff1,Extreme Greed,0.0,42,1682.2211904761903,0,0,0,0.0,,1
2024-12-09,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Extreme Greed,0.01574,7,16.731428571428573,3,7,0,42.857142857142854,,1
2024-12-09,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Extreme Greed,0.0,4,440.95,0,0,0,0.0,,1
2024-12-09,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Extreme Greed,0.0,4,1968.8700000000001,0,4,0,0.0,,1
2024-12-09,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Extreme Greed,2397.068675,143,3120.5087412587413,9,21,0,6.293706293706294,,1
2024-12-10,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Extreme Greed,2517.787385,64,852.88625,63,0,0,98.4375,,0
2024-12-10,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,980.557461,157,119.62222929936306,106,0,130,67.51592356687898,0.0,0
2024-12-10,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,130.883691,12,1585.4033333333334,7,12,0,58.333333333333336,,0
2024-12-10,0x39cef799f8b69da1995852eea189df24eb5cae3c,Extreme Greed,0.0,3,22522.036666666667,0,2,0,0.0,,1
2024-12-10,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,1474.670598,182,512.06510989011,67,24,109,36.81318681318682,0.22018348623853212,1
2024-12-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,3986.312514,36,19470.586944444443,12,25,11,33.33333333333333,2.272727272727273,1
2024-12-10,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Extreme Greed,3634.56814,153,1401.238888888889,147,109,44,96.07843137254902,2.477272727272727,0
2024-12-10,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Extreme Greed,0.0,1,587.97,0,0,0,0.0,,1
2024-12-10,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Extreme Greed,0.0,8,13718.098750000001,0,0,0,0.0,,1
2024-12-10,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Extreme Greed,0.0,52,2798.660769230769,0,0,52,0.0,0.0,1
2024-12-10,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Extreme Greed,26600.990442,928,1859.9979202586208,535,0,0,57.650862068965516,,0
2024-12-11,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,1582.001112,93,124.41204301075268,32,19,53,34.40860215053764,0.3584905660377358,1
2024-12-11,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,8544.6855,19,6550.684736842106,10,19,0,52.63157894736842,,0
2024-12-11,0x39cef799f8b69da1995852eea189df24eb5cae3c,Greed,3721.345649,4,40012.55,4,4,0,100.0,,0
2024-12-11,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Greed,1157.689489,325,307.6034769230769,109,57,266,33.53846153846154,0.21428571428571427,0
2024-12-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,1083.777057,30,23331.314333333332,8,4,26,26.666666666666668,0.15384615384615385,1
2024-12-11,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Greed,698.009722,8,136.67374999999998,8,0,0,100.0,,0
2024-12-11,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,1567.4026840000001,23,7024.881304347826,8,23,0,34.78260869565217,,1
2024-12-11,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Greed,994.238977,15,165.00133333333332,15,0,0,100.0,,0
2024-12-11,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Greed,39.7705,1,7158.62,1,1,0,100.0,,0
2024-12-11,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,274998.942584,156,1762.8148717948718,156,0,0,100.0,,0
2024-12-11,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,17,637.4164705882353,0,0,17,0.0,0.0,1
2024-12-11,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Greed,24663.690943,530,1207.490075471698,519,0,0,97.9245283018868,,0
2024-12-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,5806.86932,147,150.14530612244897,82,5,68,55.78231292517006,0.07352941176470588,0
2024-12-12,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,7639.595794,62,5565.801451612903,39,62,0,62.903225806451616,,0
2024-12-12,0x420ab45e0bd8863569a5efbb9c05d91f40624641,Extreme Greed,1762.46,10,6750.81,10,0,10,100.0,0.0,0
2024-12-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,574.398074,159,458.38842767295597,46,27,114,28.930817610062892,0.23684210526315788,1
2024-12-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,0.0,31,12254.174838709678,0,0,31,0.0,0.0,1
2024-12-12,0x513b8629fe877bb581bf244e326a047b249c4ff1,Extreme Greed,0.0,89,3332.177640449438,0,0,0,0.0,,1
2024-12-12,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Extreme Greed,362.84131,4,133.0725,4,0,0,100.0,,0
2024-12-12,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Extreme Greed,0.0,17,1397.385294117647,0,0,17,0.0,0.0,1
2024-12-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Extreme Greed,323.34897900000016,52,3563.27,4,0,52,7.6923076923076925,0.0,1
2024-12-12,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Extreme Greed,2512.437585,4,1374.4125000000001,4,0,0,100.0,,0
2024-12-12,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Extreme Greed,15.24474,1,771.87,1,1,0,100.0,,0
2024-12-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,449328.107544,314,1430.9824522292993,314,0,0,100.0,,0
2024-12-12,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Extreme Greed,0.0,1,5158.5,0,0,1,0.0,0.0,1
2024-12-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Extreme Greed,130826.491662,1041,2596.416272814601,848,7,40,81.46013448607108,0.175,0
2024-12-13,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,1522.284412,155,88.59193548387097,71,0,72,45.806451612903224,0.0,0
2024-12-13,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,1966.9289449999999,63,1823.863492063492,49,63,0,77.77777777777779,,0
2024-12-13,0x39cef799f8b69da1995852eea189df24eb5cae3c,Extreme Greed,1116.8006,26,2954.652692307692,13,20,0,50.0,,0
2024-12-13,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,587.630504,148,573.9341216216217,52,51,91,35.13513513513514,0.5604395604395604,1
2024-12-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,6790.274613,49,20715.92551020408,27,20,29,55.10204081632652,0.6896551724137931,0
2024-12-13,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Extreme Greed,0.0,30,2951.8799999999997,0,0,30,0.0,0.0,1
2024-12-13,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Extreme Greed,8276.625256,26,4533.178461538461,25,19,7,96.15384615384616,2.7142857142857144,0
2024-12-13,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Extreme Greed,0.0,3,128.88333333333333,0,0,0,0.0,,1
2024-12-13,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Extreme Greed,0.0,162,2468.940987654321,0,0,0,0.0,,1
2024-12-13,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Extreme Greed,2270.1241019999998,234,939.9077777777777,164,234,0,70.08547008547008,,0
2024-12-13,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Extreme Greed,9405.233313,277,2702.6475451263536,70,0,1,25.27075812274368,0.0,1
2024-12-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,13281.73126,154,187.5361038961039,119,2,45,77.27272727272727,0.044444444444444446,0
2024-12-14,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Extreme Greed,0.0,36,5555.551944444444,0,0,0,0.0,,1
2024-12-14,0x39cef799f8b69da1995852eea189df24eb5cae3c,Extreme Greed,1898.178342,1,6591.46,1,0,0,100.0,,0
2024-12-14,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,1178.021061,62,488.356935483871,28,25,28,45.16129032258064,0.8928571428571429,0
2024-12-14,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Extreme Greed,0.0,1,24979.8,0,0,0,0.0,,1
2024-12-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,570.1898180000001,19,10507.837368421053,6,10,9,31.57894736842105,1.1111111111111112,1
2024-12-14,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Extreme Greed,39057.10912,80,664.7225000000001,80,0,0,100.0,,0
2024-12-14,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Extreme Greed,0.0,43,2042.2541860465114,0,0,43,0.0,0.0,1
2024-12-14,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Extreme Greed,-33.03286,36,1667.6102777777778,1,0,36,2.7777777777777777,0.0,1
2024-12-14,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Extreme Greed,10281.503571,683,1674.4618155197657,296,682,0,43.33821376281113,,0
2024-12-14,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,100273.248286,50,2005.4666,50,0,0,100.0,,0
2024-12-14,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Extreme Greed,1294.450646,70,6203.194285714286,4,0,0,5.714285714285714,,1
2024-12-15,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,5389.96219,137,125.00722627737227,68,3,51,49.63503649635037,0.058823529411764705,0
2024-12-15,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Extreme Greed,346.827642,6,117.02833333333335,5,0,0,83.33333333333334,,0
2024-12-15,0x39cef799f8b69da1995852eea189df24eb5cae3c,Extreme Greed,6623.483154,28,1993.9885714285715,23,0,0,82.14285714285714,,0
2024-12-15,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,10303.889423,181,622.4760773480663,73,24,30,40.331491712707184,0.8,0
2024-12-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,263.914304,21,14297.049523809523,5,5,16,23.809523809523807,0.3125,1
2024-12-15,0x513b8629fe877bb581bf244e326a047b249c4ff1,Extreme Greed,0.0,28,4194.129285714285,0,0,0,0.0,,1
2024-12-15,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Extreme Greed,18879.21027,15,1635.1666666666667,15,0,0,100.0,,0
2024-12-15,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Extreme Greed,0.0,8,2812.5,0,0,8,0.0,0.0,1
2024-12-15,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Extreme Greed,126.32543000000001,14,469.7357142857143,13,14,0,92.85714285714286,,0
2024-12-15,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Extreme Greed,0.0,5,739.626,0,0,0,0.0,,1
2024-12-15,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Extreme Greed,0.0,413,1890.1754237288135,0,0,0,0.0,,1
2024-12-15,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Extreme Greed,3932.676736,748,1345.2046122994652,187,748,0,25.0,,0
2024-12-15,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,49955.768945,26,1921.375769230769,26,0,0,100.0,,0
2024-12-15,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Extreme Greed,0.0,58,1122.5670689655171,0,0,58,0.0,0.0,1
2024-12-15,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Extreme Greed,1703.2571850000002,9,2227.3388888888894,2,0,0,22.22222222222222,,1
2024-12-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,13190.248859,230,131.2383043478261,154,3,67,66.95652173913044,0.04477611940298507,0
2024-12-16,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Extreme Greed,0.0,4,0.0,0,0,0,0.0,,1
2024-12-16,0x39cef799f8b69da1995852eea189df24eb5cae3c,Extreme Greed,6942.186825,14,5866.705,9,0,0,64.28571428571429,,0
2024-12-16,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,333.398209,92,574.7419565217391,27,2,74,29.347826086956523,0.02702702702702703,1
2024-12-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,0.0,27,32579.84037037037,0,0,27,0.0,0.0,1
2024-12-16,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Extreme Greed,12648.870412,47,341.3504255319149,47,0,0,100.0,,0
2024-12-16,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Extreme Greed,0.0,41,1561.8182926829268,0,0,41,0.0,0.0,1
2024-12-16,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Extreme Greed,758.93225,10,5082.063,4,5,5,40.0,1.0,1
2024-12-16,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Extreme Greed,55.987393,2,55.980000000000004,1,0,0,50.0,,0
2024-12-16,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Extreme Greed,3923.071266,326,1710.5239570552149,164,326,0,50.306748466257666,,0
2024-12-16,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Extreme Greed,2069.35811,13,192.29384615384618,13,0,0,100.0,,0
2024-12-16,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Extreme Greed,0.0,4,663.0799999999999,0,0,4,0.0,0.0,1
2024-12-16,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Extreme Greed,126852.290809,245,4090.4684897959187,116,0,0,47.3469387755102,,0
2024-12-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,4454.939378,181,112.67668508287292,78,3,42,43.0939226519337,0.07142857142857142,0
2024-12-17,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,214.770101,15,1000.812,11,15,0,73.33333333333333,,0
2024-12-17,0x420ab45e0bd8863569a5efbb9c05d91f40624641,Extreme Greed,27.63736,20,3976.0629999999996,11,12,7,55.00000000000001,1.7142857142857142,0
2024-12-17,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,21172.081622,396,327.79242424242426,116,2,231,29.292929292929294,0.008658008658008658,0
2024-12-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,0.0,12,14999.839166666667,0,0,12,0.0,0.0,1
2024-12-17,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Extreme Greed,2244.04603,7,401.2685714285714,7,0,0,100.0,,0
2024-12-17,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,Extreme Greed,0.0,98,18481.63244897959,0,0,98,0.0,0.0,1
2024-12-17,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Extreme Greed,0.0,14,3150.0064285714284,0,0,14,0.0,0.0,1
2024-12-17,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Extreme Greed,3146.294798,67,1978.6264179104478,64,28,39,95.52238805970148,0.717948717948718,0
2024-12-17,0x8170715b3b381dffb7062c0298972d4727a0a63b,Extreme Greed,0.0,14,2142.7757142857145,0,0,0,0.0,,1
2024-12-17,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Extreme Greed,0.0,1,0.0,0,0,0,0.0,,1
2024-12-17,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Extreme Greed,9080.193597,599,2051.6765609348913,260,599,0,43.40567612687813,,0
2024-12-17,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Extreme Greed,256.200336,1,299.74,1,0,0,100.0,,0
2024-12-17,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,50346.757308,38,2640.7076315789473,30,0,7,78.94736842105263,0.0,0
2024-12-17,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Extreme Greed,0.0,2,1744.65,0,0,2,0.0,0.0,1
2024-12-17,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Extreme Greed,128648.384642,476,3056.9325000000003,269,0,0,56.51260504201681,,0
2024-12-18,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Extreme Greed,1613.165903,59,1913.523898305085,15,0,0,25.423728813559322,,1
2024-12-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,3624.489655,191,124.92068062827224,80,0,45,41.8848167539267,0.0,0
2024-12-18,0x39cef799f8b69da1995852eea189df24eb5cae3c,Extreme Greed,136.054186,12,679.3075,3,0,0,25.0,,1
2024-12-18,0x420ab45e0bd8863569a5efbb9c05d91f40624641,Extreme Greed,0.0,44,3081.5213636363637,0,0,44,0.0,0.0,1
2024-12-18,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,3311.822419,226,380.76508849557524,47,3,100,20.79646017699115,0.03,1
2024-12-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,-4627.220257,62,28169.055161290322,5,27,35,8.064516129032258,0.7714285714285715,1
2024-12-18,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Extreme Greed,0.0,31,3206.451290322581,0,0,31,0.0,0.0,1
2024-12-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Extreme Greed,2507.193252,115,1492.9519130434783,109,0,101,94.78260869565217,0.0,0
2024-12-18,0x8170715b3b381dffb7062c0298972d4727a0a63b,Extreme Greed,0.0,1,4999.94,0,0,0,0.0,,1
2024-12-18,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Extreme Greed,2755.818564,314,1756.5612101910826,154,314,0,49.044585987261144,,0
2024-12-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,2222.47801,18,2654.303888888889,18,0,18,100.0,0.0,0
2024-12-18,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Extreme Greed,0.0,14,2207.8585714285714,0,0,14,0.0,0.0,1
2024-12-18,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Extreme Greed,2139.192941,342,2279.296023391813,92,0,0,26.900584795321635,,1
2024-12-19,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Extreme Greed,0.0,1,0.11,0,0,0,0.0,,1
2024-12-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,1525.329937,204,197.00485294117647,80,21,75,39.21568627450981,0.28,0
2024-12-19,0x420ab45e0bd8863569a5efbb9c05d91f40624641,Extreme Greed,2229.5212300000003,4,4987.015,4,0,4,100.0,0.0,0
2024-12-19,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,3491.018544,135,427.7865185185185,63,20,53,46.666666666666664,0.37735849056603776,0
2024-12-19,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Extreme Greed,7440.638159,89,5090.390786516854,36,89,0,40.44943820224719,,1
2024-12-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,1582.2032900000002,53,17374.649433962266,6,53,0,11.320754716981133,,1
2024-12-19,0x513b8629fe877bb581bf244e326a047b249c4ff1,Extreme Greed,0.0,64,3791.86515625,0,0,0,0.0,,1
2024-12-19,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Extreme Greed,0.0,1,24880.0,0,0,1,0.0,0.0,1
2024-12-19,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Extreme Greed,13027.2866,235,2927.3372765957447,205,195,25,87.2340425531915,7.8,0
2024-12-19,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Extreme Greed,0.0,1,1399.11,0,0,0,0.0,,1
2024-12-19,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Extreme Greed,5687.811638,439,1937.9936218678815,189,439,0,43.052391799544424,,0
2024-12-19,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Extreme Greed,-128.0,37,6080.864864864865,0,20,17,0.0,1.1764705882352942,1
2024-12-19,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Extreme Greed,27888.195088,2076,2272.286083815029,1470,0,0,70.8092485549133,,0
2024-12-20,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Greed,1245.51851,34,10051.199411764705,21,34,0,61.76470588235294,,0
2024-12-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,7812.716373,194,289.6046907216495,111,18,45,57.21649484536082,0.4,0
2024-12-20,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,305.55784,11,2609.3063636363636,10,11,0,90.9090909090909,,0
2024-12-20,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Greed,22.80272,3,15.183333333333332,1,0,0,33.33333333333333,,1
2024-12-20,0x39cef799f8b69da1995852eea189df24eb5cae3c,Greed,1676.3027260000001,4,2837.6875,3,0,3,75.0,0.0,0
2024-12-20,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Greed,6049.6938279999995,128,718.267421875,54,14,48,42.1875,0.2916666666666667,0
2024-12-20,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Greed,53635.529649,238,9628.82474789916,99,228,0,41.596638655462186,,0
2024-12-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,6,37047.935,0,6,0,0.0,,1
2024-12-20,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Greed,0.0,28,4121.142857142857,0,0,28,0.0,0.0,1
2024-12-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,3509.273443,219,1042.2276712328767,197,0,217,89.95433789954338,0.0,0
2024-12-20,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Greed,5930.482942,243,1136.9883950617284,163,243,0,67.07818930041152,,0
2024-12-20,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Greed,23353.625678,12,4763.3358333333335,11,0,0,91.66666666666666,,0
2024-12-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,43,2321.7200000000003,0,0,43,0.0,0.0,1
2024-12-20,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,11799.68,66,2843.038636363636,41,0,66,62.121212121212125,0.0,0
2024-12-20,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Greed,139628.47633,1259,2917.238474980143,672,0,0,53.375694996028585,,0
2024-12-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,7465.899936,107,215.33785046728974,54,4,30,50.467289719626166,0.13333333333333333,0
2024-12-21,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Greed,7454.276452,229,475.0544978165939,86,10,132,37.55458515283843,0.07575757575757576,0
2024-12-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,1367.500173,50,20223.721400000002,28,50,0,56.00000000000001,,0
2024-12-21,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Greed,27649.187167,89,372.85966292134833,89,0,0,100.0,,0
2024-12-21,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,24.404600000000002,8,1607.23625,4,8,0,50.0,,0
2024-12-21,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Greed,2600.050242,331,1631.86501510574,105,331,0,31.722054380664655,,1
2024-12-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,62,1608.8398387096772,0,0,62,0.0,0.0,1
2024-12-21,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Greed,103460.844587,805,3172.574695652174,558,0,59,69.3167701863354,0.0,0
2024-12-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,1174.025529,79,174.83481012658228,41,5,36,51.89873417721519,0.1388888888888889,0
2024-12-22,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Greed,1063.854341,102,441.9328431372549,30,0,93,29.411764705882355,0.0,1
2024-12-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,3,43336.74,0,3,0,0.0,,1
2024-12-22,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,Greed,327545.999992,104,14265.865288461539,104,0,104,100.0,0.0,0
2024-12-22,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Greed,0.0,1,2815.79,0,0,0,0.0,,1
2024-12-22,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Greed,0.0,86,4111.969186046511,0,0,80,0.0,0.0,1
2024-12-22,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Greed,2718.982224,291,1754.1204123711339,81,291,0,27.835051546391753,,1
2024-12-22,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Greed,19694.301887,108,5072.932685185185,81,0,0,75.0,,0
2024-12-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,122.889996,95,212.30473684210526,29,14,23,30.526315789473685,0.6086956521739131,1
2024-12-23,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,6.476289999999996,29,7631.325517241379,12,29,0,41.37931034482759,,1
2024-12-23,0x420ab45e0bd8863569a5efbb9c05d91f40624641,Greed,12082.95,2,13593.75,2,0,2,100.0,0.0,0
2024-12-23,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Greed,4704.4420789999995,486,478.66473251028805,193,25,320,39.711934156378604,0.078125,0
2024-12-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,16,21196.97,0,16,0,0.0,,1
2024-12-23,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Greed,0.0,35,3422.0648571428574,0,0,35,0.0,0.0,1
2024-12-23,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,657.693565,51,1163.6007843137254,50,0,51,98.0392156862745,0.0,0
